user_detail_id,first_name,last_name,gender,age,username,password,email,phone_number,address
750,Heru,Lailasari,F,28,heru82,4rSUD2Yt_1,heru.lailasari@yahoo.com,+62 (019) 401 0408,"Gg. Moch. Ramdan No. 8, Padangpanjang, KU 62322"
751,Unjani,Safitri,M,53,unjani346,aB+i79PxfF,unjani.safitri@yahoo.com,+62-470-852-6376,"Jl. Pacuan Kuda No. 957, Meulaboh, BB 65858"
752,Upik,Waluyo,M,37,waluyo307,*!6txSnR9h,upik.waluyo@yahoo.com,+62 (728) 530-0164,"Gg. Rumah Sakit No. 03, Balikpapan, MU 76004"
753,Oliva,Nurdiyanti,F,25,oliva677,u22JA#dL)%,oliva.nurdiyanti@yahoo.com,+62 (083) 960 3582,"Gg. Rawamangun No. 20, Surakarta, JT 43927"
754,Vanesa,Hardiansyah,F,39,hardiansyah196,66aXNLU6*r,vanesa.hardiansyah@yahoo.com,(0211) 290 8864,"Jl. Indragiri No. 9, Palembang, Kepulauan Bangka Belitung 67232"
755,Lasmanto,Widiastuti,F,49,lasmanto168,NT(5PhmwTp,lasmanto.widiastuti@gmail.com,+62 (056) 448-0790,"Jl. Sentot Alibasa No. 325, Kota Administrasi Jakarta Pusat, RI 00394"
756,Gandewa,Tarihoran,F,56,gandewa233,AG9BqRt37(,gandewa.tarihoran@hotmail.com,+62 (0114) 987-3822,"Jalan Asia Afrika No. 959, Pangkalpinang, Sulawesi Tengah 80553"
757,Mursinin,Uwais,M,41,uwais154,uS1Iqysa_5,mursinin.uwais@yahoo.com,+62-061-734-9371,"Jalan Tubagus Ismail No. 81, Depok, BB 00029"
758,Azalea,Pratiwi,M,64,pratiwi799,u3QkBi9h(),azalea.pratiwi@yahoo.com,(0248) 586 8950,"Jalan K.H. Wahid Hasyim No. 698, Kupang, Papua Barat 37530"
759,Cahyanto,Nasyiah,F,46,nasyiah866,&+icr0Epgk,cahyanto.nasyiah@gmail.com,+62 (78) 000-2811,"Jalan R.E Martadinata No. 673, Salatiga, Maluku Utara 35775"
760,Bagus,Aryani,M,36,aryani20,7*6KZ+(giL,bagus.aryani@yahoo.com,+62 (33) 876 9605,"Gg. Jend. A. Yani No. 67, Palangkaraya, BE 08807"
761,Prasetya,Tarihoran,M,55,prasetya368,(KpyWFsC(8,prasetya.tarihoran@gmail.com,+62 (74) 640 6139,"Gg. Lembong No. 62, Bandar Lampung, Nusa Tenggara Barat 71937"
762,Alambana,Simbolon,M,25,alambana888,*t^EeVgj!4,alambana.simbolon@gmail.com,+62 (0114) 602-9833,"Gg. Sentot Alibasa No. 410, Palangkaraya, Kalimantan Utara 86943"
763,Dwi,Saptono,F,53,dwi223,$d%wZNjvV5,dwi.saptono@gmail.com,+62 (089) 222 6430,"Gang Moch. Toha No. 8, Langsa, GO 63991"
764,Prayoga,Kurniawan,M,22,prayoga544,_%8Yj2qIEE,prayoga.kurniawan@yahoo.com,+62-0778-817-8618,"Gang Indragiri No. 29, Pematangsiantar, LA 12339"
765,Prayitna,Narpati,M,65,prayitna83,(fZ7WrklcQ,prayitna.narpati@hotmail.com,+62 (0450) 502-8798,"Jl. Peta No. 54, Palangkaraya, KR 65954"
766,Taufik,Megantara,M,29,megantara148,)5EMp(h4)m,taufik.megantara@yahoo.com,+62-048-361-0739,"Gg. Pasteur No. 11, Serang, Nusa Tenggara Timur 61266"
767,Eka,Putra,M,37,putra506,rm6UaKUf)&,eka.putra@gmail.com,(033) 509 9452,"Jl. Kebonjati No. 666, Bukittinggi, Kalimantan Selatan 31425"
768,Balangga,Padmasari,M,38,balangga284,&0DdkCORdb,balangga.padmasari@yahoo.com,0863244073,"Gg. Kapten Muslihat No. 0, Metro, Sumatera Selatan 12301"
769,Wirda,Megantara,F,41,wirda889,^0ruQlqsTy,wirda.megantara@yahoo.com,+62-076-711-3351,"Jl. Antapani Lama No. 66, Lubuklinggau, Nusa Tenggara Timur 94788"
770,Fitria,Firmansyah,M,39,fitria711,$VEqqy7l31,fitria.firmansyah@hotmail.com,+62-820-067-2680,"Gg. Dipenogoro No. 1, Gorontalo, Bali 88410"
771,Marsudi,Suartini,F,40,suartini176,8O%0*%sQr+,marsudi.suartini@hotmail.com,+62 (19) 424 0189,"Jalan Wonoayu No. 5, Blitar, BT 92312"
772,Rahmi,Samosir,F,56,samosir173,+9D!lbX_Fs,rahmi.samosir@hotmail.com,+62-0914-811-9811,"Jl. Jayawijaya No. 43, Samarinda, SN 50876"
773,Kiandra,Wijaya,F,22,kiandra54,rv)9XupYk4,kiandra.wijaya@yahoo.com,(0954) 580 6083,"Jalan Otto Iskandardinata No. 42, Bontang, KR 97495"
774,Ella,Setiawan,F,55,setiawan62,%Zd)9K&x)9,ella.setiawan@hotmail.com,+62 (797) 469-3056,"Gg. Pasirkoja No. 4, Padangpanjang, Lampung 59685"
775,Olivia,Prayoga,F,24,prayoga115,2UcbNRPz!6,olivia.prayoga@gmail.com,+62 (67) 798-5671,"Gg. Ciwastra No. 68, Sawahlunto, Aceh 69642"
776,Jumadi,Riyanti,F,20,jumadi131,Bq8J8gny*u,jumadi.riyanti@yahoo.com,+62 (34) 834-5813,"Gang Ir. H. Djuanda No. 509, Kotamobagu, Sulawesi Tengah 13694"
777,Saadat,Mardhiyah,F,36,saadat440,^pJcQa(So8,saadat.mardhiyah@yahoo.com,+62-183-768-9854,"Gg. S. Parman No. 67, Tual, Sumatera Barat 85796"
778,Adinata,Hardiansyah,M,37,adinata878,*!Di+7G57s,adinata.hardiansyah@hotmail.com,+62 (140) 725-7872,"Gang Moch. Toha No. 332, Lubuklinggau, PA 56443"
779,Raina,Puspasari,M,26,puspasari598,aMjCN0owP(,raina.puspasari@yahoo.com,0891733128,"Jalan Dr. Djunjunan No. 90, Tangerang, Jawa Timur 52924"
780,Bakianto,Usada,M,38,bakianto334,w4QG5Scq_s,bakianto.usada@gmail.com,087 145 9074,"Jl. Gardujati No. 71, Tegal, Nusa Tenggara Timur 59656"
781,Ozy,Mustofa,M,35,ozy751,Mi26JNH4_+,ozy.mustofa@yahoo.com,+62 (187) 059 7365,"Gang Erlangga No. 505, Banda Aceh, Sulawesi Barat 84642"
782,Cengkal,Pratiwi,F,62,cengkal94,2xW7Kipd#!,cengkal.pratiwi@gmail.com,+62 (939) 373 8979,"Gang Pelajar Pejuang No. 26, Palopo, Kalimantan Utara 56650"
783,Septi,Riyanti,M,25,septi610,y3tKCAiu)0,septi.riyanti@hotmail.com,(0333) 146-6156,"Gang Lembong No. 22, Sorong, Bali 92887"
784,Ridwan,Mansur,M,54,ridwan121,Y5VqKgcL@P,ridwan.mansur@gmail.com,+62 (08) 175 8576,"Jl. Cihampelas No. 782, Manado, BT 23245"
785,Najam,Prastuti,F,39,najam95,ojUdD3E3X#,najam.prastuti@gmail.com,(097) 802-3361,"Jl. Dipenogoro No. 128, Binjai, KS 82243"
786,Wahyu,Januar,F,60,januar674,)U8JBJhy3i,wahyu.januar@hotmail.com,(0360) 777-0568,"Jl. Rajiman No. 74, Ambon, Jawa Tengah 41581"
787,Niyaga,Usamah,F,53,niyaga911,gw3DzUmm*1,niyaga.usamah@yahoo.com,+62-0947-255-5688,"Gg. Laswi No. 4, Bukittinggi, Jawa Tengah 23945"
788,Kunthara,Pratama,F,43,pratama948,!p6Eq58Idc,kunthara.pratama@gmail.com,+62 (868) 245-5243,"Gg. Ahmad Yani No. 3, Sorong, ST 12877"
789,Ihsan,Lazuardi,F,35,lazuardi778,%wSqZqns21,ihsan.lazuardi@hotmail.com,+62 (579) 689 9195,"Gg. H.J Maemunah No. 714, Balikpapan, BT 99754"
790,Ulva,Dongoran,F,36,dongoran200,S02Ae!B9_g,ulva.dongoran@gmail.com,(042) 017 9881,"Gang Rawamangun No. 3, Singkawang, Kepulauan Bangka Belitung 09710"
791,Emong,Nuraini,M,23,emong769,Z+6OzjOx+P,emong.nuraini@gmail.com,(0513) 551-9000,"Gang Kutai No. 72, Gorontalo, BA 22741"
792,Arsipatra,Sitorus,F,38,sitorus924,enG5ufKgw_,arsipatra.sitorus@hotmail.com,(0422) 773 5147,"Gg. Jakarta No. 8, Palu, BT 03668"
793,Nasrullah,Habibi,M,52,nasrullah967,sn$Dmrf&&0,nasrullah.habibi@gmail.com,(0680) 960-6900,"Gg. Rajawali Timur No. 93, Bandar Lampung, Sumatera Barat 77292"
794,Purwadi,Yulianti,F,36,purwadi148,LuHq5Ukg+I,purwadi.yulianti@hotmail.com,+62-0276-650-6194,"Jl. Sentot Alibasa No. 4, Probolinggo, Bengkulu 99045"
795,Gasti,Permadi,F,64,gasti89,*Q4Bphbs4#,gasti.permadi@hotmail.com,+62 (0405) 291-1570,"Jalan Moch. Toha No. 70, Prabumulih, Bengkulu 29168"
796,Edi,Mangunsong,M,20,edi355,*3gJsfO6Gh,edi.mangunsong@gmail.com,0841327282,"Gg. Cempaka No. 4, Binjai, GO 67377"
797,Kardi,Yuniar,F,20,yuniar976,%3Vl_fob#C,kardi.yuniar@gmail.com,+62 (0544) 756 5331,"Jl. Antapani Lama No. 0, Sungai Penuh, JB 71163"
798,Bakiman,Wijaya,F,27,bakiman1000,qr3Sv^mp%3,bakiman.wijaya@gmail.com,+62 (71) 912 3861,"Jalan Sukajadi No. 455, Kotamobagu, KI 22799"
799,Garda,Namaga,M,65,namaga568,(Zf7JRao7!,garda.namaga@gmail.com,+62 (055) 534 8358,"Jalan Rungkut Industri No. 1, Ambon, BT 76762"
800,Balamantri,Tamba,M,31,balamantri531,^sn637VqTF,balamantri.tamba@hotmail.com,+62 (0248) 237 8770,"Gg. Pasir Koja No. 9, Batu, PB 91240"
801,Muni,Manullang,F,34,muni968,^gkGdeqbG3,muni.manullang@yahoo.com,0813774652,"Gg. M.H Thamrin No. 8, Langsa, KR 82645"
802,Sabrina,Gunawan,M,53,sabrina385,&_0Imf^P12,sabrina.gunawan@hotmail.com,(007) 692-8913,"Gg. Dipenogoro No. 88, Jambi, Nusa Tenggara Timur 03236"
803,Lasmono,Nainggolan,F,55,lasmono346,WqST7I3s%j,lasmono.nainggolan@gmail.com,+62-137-404-9797,"Jalan PHH. Mustofa No. 71, Tanjungpinang, Jawa Timur 45324"
804,Endah,Simanjuntak,F,23,simanjuntak396,CF63DqOi$+,endah.simanjuntak@gmail.com,082 357 8725,"Jl. Suniaraja No. 9, Bitung, JA 89545"
805,Jais,Haryanto,F,56,jais12,0qxjA1Ot**,jais.haryanto@yahoo.com,(0921) 484 5908,"Jl. Rajawali Timur No. 843, Cimahi, SG 32127"
806,Elisa,Yolanda,F,19,yolanda205,*zY(aVUl50,elisa.yolanda@gmail.com,+62 (084) 371-7395,"Gg. Kendalsari No. 359, Tomohon, KB 31074"
807,Dariati,Siregar,F,65,dariati632,%NH_Np)bW2,dariati.siregar@yahoo.com,085 755 9193,"Gg. Pasirkoja No. 6, Tebingtinggi, Bengkulu 63075"
808,Warta,Mandasari,M,46,warta553,#5num$at&E,warta.mandasari@hotmail.com,+62 (458) 288 2548,"Gg. Bangka Raya No. 91, Tangerang, SN 51157"
809,Cawuk,Simanjuntak,F,48,simanjuntak989,@%1Q2mOvjO,cawuk.simanjuntak@yahoo.com,(034) 861 6429,"Gang Pasirkoja No. 098, Ternate, RI 15238"
810,Yani,Uwais,M,25,yani341,!X08OiZjH&,yani.uwais@gmail.com,087 089 6121,"Jl. Indragiri No. 46, Bukittinggi, PB 76070"
811,Dagel,Natsir,M,56,dagel465,)#CLkYRj7T,dagel.natsir@yahoo.com,+62 (0123) 384 2380,"Jalan Ciumbuleuit No. 42, Samarinda, Kalimantan Timur 11981"
812,Ikin,Hutapea,M,40,ikin486,9YP8cPrs$8,ikin.hutapea@hotmail.com,0811630571,"Gang Jamika No. 3, Kota Administrasi Jakarta Utara, JA 98025"
813,Carla,Wulandari,F,55,wulandari985,+nKpv5+s0#,carla.wulandari@gmail.com,+62 (065) 953 0348,"Jalan Kutai No. 233, Kediri, DKI Jakarta 54262"
814,Yuni,Puspita,M,34,puspita516,@6JF3m#ZN*,yuni.puspita@hotmail.com,+62 (046) 131-1480,"Gg. Ciwastra No. 04, Kupang, KU 52294"
815,Vicky,Permadi,M,50,vicky297,0itVaxvr@t,vicky.permadi@yahoo.com,+62 (0381) 721 4968,"Jl. Cikutra Timur No. 02, Lhokseumawe, Papua Barat 81101"
816,Amalia,Mandasari,M,51,mandasari833,@EHh!KtBO8,amalia.mandasari@hotmail.com,+62 (41) 998 3850,"Jl. Otto Iskandardinata No. 88, Bukittinggi, Sulawesi Tengah 71135"
817,Putu,Sihombing,M,36,sihombing457,G+Kk1JWg0#,putu.sihombing@yahoo.com,+62 (180) 991 2660,"Jalan Astana Anyar No. 22, Medan, PA 50391"
818,Langgeng,Uyainah,M,26,uyainah864,XdD#Pjli#2,langgeng.uyainah@gmail.com,(0011) 114-1396,"Gg. Ahmad Yani No. 5, Magelang, RI 56962"
819,Mitra,Wulandari,F,52,mitra850,O#5iA!rF$F,mitra.wulandari@gmail.com,+62-822-602-9473,"Gang Kebonjati No. 916, Sibolga, MU 62183"
820,Eva,Prasetyo,F,50,eva350,%Jv3!Vse41,eva.prasetyo@hotmail.com,+62-31-296-9194,"Jalan Lembong No. 149, Bau-Bau, Sulawesi Tenggara 77330"
821,Ani,Widodo,F,19,ani546,8*+e*APn&6,ani.widodo@gmail.com,083 172 6901,"Gang Soekarno Hatta No. 1, Kota Administrasi Jakarta Timur, Sulawesi Barat 31860"
822,Yuni,Tampubolon,F,43,tampubolon555,WSgR9@Mnj+,yuni.tampubolon@yahoo.com,+62 (0283) 483-5938,"Jalan Pacuan Kuda No. 57, Palembang, Jawa Barat 15508"
823,Muni,Padmasari,M,26,padmasari147,xK!4Ox)O61,muni.padmasari@hotmail.com,(054) 549 1251,"Jl. Jend. A. Yani No. 666, Dumai, ST 95729"
824,Purwadi,Hakim,F,45,hakim403,ftNRHB2q$3,purwadi.hakim@gmail.com,+62 (0438) 240 5913,"Jalan Asia Afrika No. 94, Langsa, Aceh 92583"
825,Sabar,Wacana,M,47,wacana951,HKO8K0yu@1,sabar.wacana@yahoo.com,+62 (97) 905-1052,"Jalan Erlangga No. 21, Surakarta, Kalimantan Utara 42988"
826,Bakidin,Situmorang,M,36,situmorang161,#Y%02kYtyx,bakidin.situmorang@yahoo.com,088 439 9288,"Jl. M.H Thamrin No. 4, Sibolga, Nusa Tenggara Timur 16460"
827,Legawa,Farida,M,47,farida874,3%7^zF%QZy,legawa.farida@yahoo.com,0861609005,"Gg. Dr. Djunjunan No. 217, Samarinda, Nusa Tenggara Barat 87911"
828,Dariati,Nababan,M,44,nababan674,#K$4PNMvv%,dariati.nababan@hotmail.com,(045) 173-1421,"Jalan Cikutra Timur No. 782, Samarinda, Gorontalo 36631"
829,Kairav,Utama,F,36,kairav804,!apX*7Kk+g,kairav.utama@hotmail.com,(0196) 231 0819,"Gg. Indragiri No. 34, Mojokerto, ST 29720"
830,Reksa,Maheswara,F,61,maheswara972,Ji3_OUxcS#,reksa.maheswara@gmail.com,(0774) 549-1254,"Jl. Kiaracondong No. 73, Cilegon, BA 28872"
831,Rosman,Fujiati,M,30,rosman774,iAu0QauF+%,rosman.fujiati@hotmail.com,+62 (02) 945-6450,"Gang Rajawali Timur No. 9, Binjai, JT 05543"
832,Cawisono,Padmasari,F,21,padmasari176,%Xi4pl(x#6,cawisono.padmasari@yahoo.com,(0557) 693 8735,"Jalan Ronggowarsito No. 22, Pontianak, JT 57078"
833,Jumari,Puspita,F,42,jumari40,+16%a$Oxrn,jumari.puspita@gmail.com,(0820) 351-2493,"Gang Pacuan Kuda No. 57, Singkawang, JK 77458"
834,Salwa,Ramadan,F,58,salwa574,9cr7FZOj%t,salwa.ramadan@gmail.com,+62-61-914-4659,"Gang Rajawali Barat No. 864, Ternate, GO 41723"
835,Jamil,Rajata,F,22,jamil719,#xz3q1Qgqv,jamil.rajata@hotmail.com,+62 (24) 000-6935,"Jl. Rumah Sakit No. 9, Banjarmasin, Bengkulu 46649"
836,Martaka,Samosir,M,26,martaka70,+IYq@pH$(1,martaka.samosir@yahoo.com,080 241 0708,"Gg. W.R. Supratman No. 7, Pematangsiantar, Banten 28847"
837,Hilda,Aryani,M,37,hilda484,4uvMkSlS#_,hilda.aryani@hotmail.com,+62 (790) 501-4512,"Jalan Gedebage Selatan No. 57, Mojokerto, JK 89454"
838,Wisnu,Winarsih,F,50,winarsih339,I5s$e*J+$f,wisnu.winarsih@hotmail.com,(0491) 196 3505,"Jl. Monginsidi No. 761, Yogyakarta, Kalimantan Timur 95029"
839,Baktiadi,Mahendra,F,54,baktiadi234,FT@G77crJ!,baktiadi.mahendra@hotmail.com,+62-73-842-4558,"Jalan Gegerkalong Hilir No. 43, Metro, SU 69245"
840,Jaeman,Prasetyo,F,51,prasetyo623,2nj7x2EJa_,jaeman.prasetyo@gmail.com,+62 (08) 620-6275,"Jalan Raya Setiabudhi No. 668, Tegal, Sulawesi Tengah 37512"
841,Cecep,Jailani,F,57,jailani633,m7&27ptu(I,cecep.jailani@yahoo.com,+62-82-698-2989,"Gang Cihampelas No. 65, Lubuklinggau, YO 14195"
842,Karsa,Farida,M,32,farida94,g)09#Zbm4U,karsa.farida@gmail.com,(0117) 920 2166,"Gg. Soekarno Hatta No. 583, Sabang, Jawa Barat 30538"
843,Mulyanto,Rahmawati,M,32,mulyanto587,@a40EsPj@b,mulyanto.rahmawati@hotmail.com,+62 (936) 006 1609,"Gg. Wonoayu No. 8, Pekanbaru, KI 72364"
844,Cinthia,Putra,F,65,cinthia655,Addj9Etm_4,cinthia.putra@gmail.com,+62 (0784) 182 7432,"Gang Otto Iskandardinata No. 810, Ternate, Nusa Tenggara Timur 75211"
845,Dipa,Kuswandari,F,45,kuswandari330,!eJ6eB+Fs6,dipa.kuswandari@hotmail.com,+62 (0088) 225 6071,"Jl. Soekarno Hatta No. 769, Metro, Maluku 99753"
846,Rafid,Iswahyudi,M,57,iswahyudi777,+wOZj)2Cz9,rafid.iswahyudi@yahoo.com,(0228) 138-5975,"Gang Ronggowarsito No. 5, Ambon, Nusa Tenggara Barat 81183"
847,Yunita,Farida,M,48,yunita242,6_E*UOFQ*e,yunita.farida@yahoo.com,+62 (347) 733-5345,"Gang Ronggowarsito No. 1, Bima, SN 65983"
848,Limar,Hidayanto,M,62,hidayanto122,N93L8Srj%0,limar.hidayanto@yahoo.com,0878231449,"Gang Kebonjati No. 309, Bogor, Papua 35540"
849,Hari,Namaga,F,37,namaga994,4D8S!Fgay*,hari.namaga@yahoo.com,+62 (024) 095-0930,"Jalan M.H Thamrin No. 671, Solok, Papua Barat 24656"
850,Puti,Hastuti,M,58,puti538,6iRbYoRN(i,puti.hastuti@gmail.com,0819455521,"Jl. Antapani Lama No. 4, Bukittinggi, Lampung 91031"
851,Siska,Nurdiyanti,M,54,siska109,0XZLc_c$_F,siska.nurdiyanti@gmail.com,0843299664,"Gang Stasiun Wonokromo No. 5, Lubuklinggau, KB 73338"
852,Bagus,Mustofa,M,46,bagus449,)nA%7YJhh$,bagus.mustofa@gmail.com,+62 (78) 677-8514,"Jl. Pasirkoja No. 1, Mataram, Jawa Barat 06315"
853,Jais,Farida,F,59,jais890,OQZA9Lcj@5,jais.farida@yahoo.com,+62-369-035-6054,"Gang Dipatiukur No. 2, Denpasar, Sumatera Selatan 52605"
854,Septi,Wastuti,F,40,septi694,)m19)(OoO@,septi.wastuti@yahoo.com,+62 (48) 202 5299,"Gg. Tubagus Ismail No. 45, Cilegon, NT 78870"
855,Jelita,Anggriawan,F,48,anggriawan913,4ZsPXxaI%#,jelita.anggriawan@hotmail.com,+62 (991) 999-8376,"Jl. Surapati No. 7, Bau-Bau, Sulawesi Tenggara 36465"
856,Hari,Utama,F,52,utama414,W_i17UrQM4,hari.utama@gmail.com,(012) 660-2981,"Jalan W.R. Supratman No. 05, Palopo, JK 04654"
857,Febi,Prakasa,M,64,prakasa452,(R%0YSNv2O,febi.prakasa@gmail.com,(039) 500 8506,"Gang Siliwangi No. 8, Pekanbaru, KI 17943"
858,Citra,Maulana,M,21,citra313,^Up7WR@nAH,citra.maulana@yahoo.com,(077) 205 9989,"Gg. Pacuan Kuda No. 64, Bukittinggi, Riau 12148"
859,Yoga,Rahimah,F,53,yoga649,vbNy2WaiR!,yoga.rahimah@gmail.com,+62 (0278) 971 3910,"Jl. Indragiri No. 163, Manado, Jawa Barat 60316"
860,Bajragin,Wijayanti,M,51,wijayanti224,dk@u0KLop$,bajragin.wijayanti@yahoo.com,+62 (027) 521 1408,"Jalan Laswi No. 069, Padang, PB 35325"
861,Dirja,Padmasari,F,38,padmasari671,9g^yBln0(q,dirja.padmasari@yahoo.com,+62-773-734-9660,"Gang Kapten Muslihat No. 631, Malang, SR 54234"
862,Purwadi,Prasetyo,M,18,purwadi666,2)m49YcOuw,purwadi.prasetyo@hotmail.com,082 393 1507,"Jalan Monginsidi No. 88, Pekalongan, KT 29180"
863,Raden,Yuniar,F,37,raden994,9iVggzJT)T,raden.yuniar@gmail.com,+62 (045) 485-3988,"Gang Peta No. 932, Lhokseumawe, NB 46455"
864,Anom,Pradana,F,20,pradana685,cC1Lceg^4(,anom.pradana@yahoo.com,+62 (0734) 851 8276,"Jalan Raya Setiabudhi No. 5, Padangpanjang, Sumatera Selatan 97570"
865,Clara,Andriani,M,38,andriani324,#W*4Eu%F$2,clara.andriani@yahoo.com,+62-11-079-8592,"Jl. Rumah Sakit No. 64, Langsa, PB 04062"
866,Jarwa,Pertiwi,M,33,jarwa75,&o281KJu^+,jarwa.pertiwi@gmail.com,(0313) 662 1903,"Jalan Medokan Ayu No. 7, Bukittinggi, SU 84416"
867,Darman,Winarno,M,51,winarno649,mlm0XOC@y+,darman.winarno@hotmail.com,+62 (78) 640-8009,"Jl. Rawamangun No. 654, Probolinggo, Kalimantan Selatan 05267"
868,Harjasa,Widodo,M,63,widodo112,!2jsY%Zeui,harjasa.widodo@hotmail.com,+62-967-848-1422,"Jalan Suryakencana No. 7, Tangerang Selatan, JB 89497"
869,Pranata,Usamah,M,29,usamah424,7@8bM7Yv7z,pranata.usamah@hotmail.com,+62 (196) 805 1300,"Jalan PHH. Mustofa No. 34, Mataram, Aceh 69723"
870,Galak,Suryatmi,M,54,galak561,)1KHsOAnJy,galak.suryatmi@yahoo.com,+62 (067) 400-5480,"Gg. Pasirkoja No. 0, Semarang, NT 08072"
871,Cindy,Pranowo,F,32,cindy254,@Pi47xRv^B,cindy.pranowo@hotmail.com,(0859) 729-3438,"Jalan Dipenogoro No. 830, Cilegon, Bali 57006"
872,Prayogo,Pratiwi,F,24,pratiwi940,jT&2Uas$bD,prayogo.pratiwi@gmail.com,(0758) 371-7978,"Gang Moch. Toha No. 70, Samarinda, SN 55100"
873,Warsa,Zulaika,M,39,warsa390,*2N0R#DtCS,warsa.zulaika@gmail.com,(0566) 161 9741,"Jalan Cikapayang No. 5, Kediri, Sulawesi Utara 05321"
874,Maya,Wijaya,F,25,maya200,#&7KMil^G5,maya.wijaya@gmail.com,+62-30-656-9309,"Jl. Jend. Sudirman No. 727, Tual, Bengkulu 55835"
875,Dirja,Pertiwi,M,54,pertiwi795,2NvCsw&9+q,dirja.pertiwi@gmail.com,(080) 328 8098,"Jl. S. Parman No. 991, Tanjungpinang, SU 47757"
876,Prakosa,Puspita,M,41,prakosa237,#r6IKz)v&(,prakosa.puspita@hotmail.com,(066) 474 2967,"Gg. Cikutra Barat No. 200, Medan, PB 29237"
877,Jaswadi,Waskita,M,38,jaswadi905,dBe+q3Xb$l,jaswadi.waskita@yahoo.com,+62-034-335-4892,"Jalan Jend. Sudirman No. 5, Padangpanjang, SG 45432"
878,Tasnim,Hariyah,M,36,tasnim915,p36ayZIc^b,tasnim.hariyah@hotmail.com,+62 (0242) 967 2202,"Jl. Cikutra Barat No. 2, Pasuruan, Sulawesi Tengah 21266"
879,Chandra,Tarihoran,F,54,tarihoran70,#0%3dNbsYV,chandra.tarihoran@gmail.com,+62-657-871-9022,"Gang Dipatiukur No. 71, Manado, KT 94451"
880,Kenes,Narpati,M,35,kenes495,w1cjUxJt+Z,kenes.narpati@yahoo.com,+62 (022) 373-1703,"Jl. Jakarta No. 6, Tual, Jawa Barat 04104"
881,Edison,Ramadan,M,54,ramadan291,9@UNAmys&v,edison.ramadan@yahoo.com,+62 (296) 043 7542,"Gang Laswi No. 37, Samarinda, Maluku 12063"
882,Raden,Nainggolan,F,60,raden459,++#NQH4gI0,raden.nainggolan@yahoo.com,+62 (963) 962 0963,"Gang Asia Afrika No. 1, Lubuklinggau, ST 11523"
883,Gaiman,Wibisono,F,22,wibisono767,^e2yHJaFug,gaiman.wibisono@hotmail.com,+62 (044) 548 2275,"Jalan Rajawali Timur No. 460, Pekalongan, Kalimantan Selatan 35774"
884,Cakrajiya,Nugroho,F,24,cakrajiya757,*i!Nu6Lb#Z,cakrajiya.nugroho@hotmail.com,+62-052-075-8239,"Jl. Indragiri No. 36, Ternate, KI 21639"
885,Cahyadi,Dabukke,M,38,dabukke377,!3QIN%BKuG,cahyadi.dabukke@yahoo.com,+62-56-391-0039,"Gang Joyoboyo No. 956, Blitar, Kalimantan Selatan 09788"
886,Cemplunk,Usamah,F,46,cemplunk376,DqY)1MpG6^,cemplunk.usamah@yahoo.com,(092) 822 3071,"Gg. Indragiri No. 946, Batu, Kalimantan Timur 62943"
887,Vanesa,Laksita,M,33,laksita528,_JPBLZi5G4,vanesa.laksita@hotmail.com,+62 (0578) 490 4111,"Gang Ahmad Dahlan No. 44, Palangkaraya, JT 47437"
888,Hafshah,Narpati,M,24,hafshah403,%4QvaMk6ze,hafshah.narpati@hotmail.com,(034) 960-9738,"Jalan Jend. A. Yani No. 6, Palangkaraya, SU 67466"
889,Reksa,Prakasa,F,61,reksa486,#ZT6FtRl#f,reksa.prakasa@yahoo.com,+62-0988-796-1034,"Jl. Tebet Barat Dalam No. 42, Denpasar, KS 31504"
890,Warsita,Winarno,M,43,winarno836,6(KB88W0qv,warsita.winarno@gmail.com,+62 (0269) 560 9830,"Jalan Kapten Muslihat No. 85, Tasikmalaya, Gorontalo 69043"
891,Jagapati,Hutasoit,F,50,jagapati837,*62fFmXkpH,jagapati.hutasoit@hotmail.com,+62 (013) 459 5252,"Jalan KH Amin Jasuta No. 7, Bandar Lampung, PA 37295"
892,Aisyah,Widiastuti,M,30,widiastuti220,#PGBdO&7R3,aisyah.widiastuti@gmail.com,+62 (040) 702-9570,"Jalan Jend. Sudirman No. 7, Kota Administrasi Jakarta Selatan, ST 49168"
893,Rizki,Marbun,F,56,rizki858,pv*DI$Yl!4,rizki.marbun@yahoo.com,+62-067-144-2729,"Gang Rumah Sakit No. 772, Meulaboh, SN 47312"
894,Bahuraksa,Irawan,F,48,bahuraksa462,Vm6WoYFbI^,bahuraksa.irawan@hotmail.com,+62 (22) 987 0728,"Jalan Wonoayu No. 0, Bau-Bau, LA 09131"
895,Opung,Winarno,M,56,winarno352,&u4AW4ckg#,opung.winarno@yahoo.com,+62-84-644-1800,"Jl. Monginsidi No. 77, Blitar, BE 45083"
896,Siti,Oktaviani,F,55,oktaviani897,p+UEs2J6_i,siti.oktaviani@gmail.com,+62 (764) 577-2110,"Gg. Cikutra Timur No. 81, Parepare, Kepulauan Bangka Belitung 95832"
897,Ophelia,Nasyidah,M,45,nasyidah618,Fef0DJb)##,ophelia.nasyidah@gmail.com,(0867) 425-1336,"Gang HOS. Cokroaminoto No. 2, Tanjungbalai, KU 90892"
898,Almira,Halimah,M,52,halimah612,Oq$2fZ+qLI,almira.halimah@hotmail.com,(076) 316 5245,"Jl. Tubagus Ismail No. 055, Prabumulih, Lampung 57408"
